OP;MARCA;ARTICULO;DESCRIPCION;RUBRO;STOCK_TXT;PVC;IVA;II;MKUP;PVL;OFF;IMAGEN_URL_1;IMAGEN_URL_2;IMAGEN_URL_3;IMAGEN_URL_4;IMAGEN_URL_5;NUEVO_INGRESO;CONDICION
5585;SENNHEISER;BA 10;Batería recargable | p/Transmisores de Mano | SL DW, SLDW1, AVX SKM 835 | reemplaza 2 Bat AA | ;Accesorios de Sonido (rackeras, pie de mics., pipe;>10;166987.41;0.21;0;0.3;262671.192;;https://todomusica.com.ar/30550-large_default/img.jpg;https://todomusica.com.ar/30550-large_default/img.jpg;0;0;0;SI;
5585;SENNHEISER;BA 30;Batería recargable | p/Transmisores Body Pack |   D1, AVX SL, Speech Line DW | reemplaza 2 Bat AA | ;Accesorios de Sonido (rackeras, pie de mics., pipe;>10;166987.41;0.21;0;0.3;262671.192;;https://todomusica.com.ar/30549-large_default/img.jpg;https://todomusica.com.ar/30549-large_default/img.jpg;0;0;0;SI;
5585;SENNHEISER;BA 40;Batería recargable  Litio | p/SL Tablestand 133-S DW y el SL Tablestand 153-S DW | ;Accesorios de Sonido (rackeras, pie de mics., pipe;>10;251538;0.21;0;0.3;395669.274;;https://todomusica.com.ar/30551-large_default/img.jpg;https://todomusica.com.ar/30551-large_default/img.jpg;0;0;0;SI;
5585;SENNHEISER;BA 60;Batería recargable  Litio | p/Transmisores de Mano | Lineas : SKM6000, SKM9000 | 1600 mAh | ;Accesorios de Sonido (rackeras, pie de mics., pipe;>10;272675.65;0.21;0;0.3;428918.804;;https://todomusica.com.ar/30620-large_default/img.jpg;https://todomusica.com.ar/30620-large_default/img.jpg; https://todomusica.com.ar/30621-large_default/img.jpg;0;0;SI;MAS_VENDIDO
5585;SENNHEISER;BA 61;"Batería recargable  Litio | p/Transmisores de Mano | Lineas : SKM6000, SKM9000 | 2000 mAh | mayor duracion | 
 
";Accesorios de Sonido (rackeras, pie de mics., pipe;>10;317064.71;0.21;0;0.3;498742.785;;https://todomusica.com.ar/30653-large_default/img.jpg;https://todomusica.com.ar/30653-large_default/img.jpg; https://todomusica.com.ar/30654-large_default/img.jpg;0;0;SI;
5585;SENNHEISER;BA 62;Batería | Iones de litio | p/SK 6212;Microfonos;>10;317064.71;0.21;0;0.3;498742.785;;https://todomusica.com.ar/30652-large_default/img.jpg;https://todomusica.com.ar/30652-large_default/img.jpg;0;0;0;SI;
5585;SENNHEISER;BA 70;Batería recargable | Iones de litio | p/EW-D SK y EW-D SKM-S;Microfonos;>10;105688.24;0.21;0;0.3;166247.599;;https://todomusica.com.ar/30651-large_default/img.jpg;https://todomusica.com.ar/30651-large_default/img.jpg;0;0;0;SI;MAS_VENDIDO
5585;SENNHEISER;CHG 2N EU;Cargador de Bateria Doble de Mesa  | con conexion a Red | para SL Bodypack DW y  SL Handheld DW |  Control Cockpit | ;Accesorios de Sonido (rackeras, pie de mics., pipe;<10;724850.91;0.21;0;0.3;1140190.478;;https://todomusica.com.ar/31914-large_default/img.jpg;https://todomusica.com.ar/31914-large_default/img.jpg;0;0;0;SI;MAS_VENDIDO
5585;SENNHEISER;CHG 2W;Base de Carga Doble Inalambrica de Mesa | Inductivo | p/SL TABLESTAND  133 SDW , 153 SDW | ;Accesorios de Sonido (rackeras, pie de mics., pipe;<10;949432.63;0.21;0;0.3;1493457.528;;https://todomusica.com.ar/30548-large_default/img.jpg;https://todomusica.com.ar/30548-large_default/img.jpg;0;0;0;SI;
5585;SENNHEISER;CHG 4N EU;"Cargador de Bateria Cuadruple  de Mesa  | para SKM D1 x 2 + SK D1 x 2  | p/SK/SKM D1, SK/SKM AVX, SL DW, BA 10, BA 30 | c/fuente  NT 12-4C | 
";Accesorios de Sonido (rackeras, pie de mics., pipe;<10;1623143.19;0.21;0;0.3;2553204.242;;https://todomusica.com.ar/30547-large_default/img.jpg;https://todomusica.com.ar/30547-large_default/img.jpg;0;0;0;SI;
5585;SENNHEISER;CHG 70N-C + PSU KIT;Cargador de Mesa Doble  |  Escalable hasta 5 x CHG 70N-C | control x RED SW  | Compatible con EW-DX SKM, SK o solo baterias BA 70 | (1)  | alimentacion POE o PSU | ;Accesorios de Sonido (rackeras, pie de mics., pipe;<10;843157.24;0.21;0;0.3;1326286.336;;https://todomusica.com.ar/30612-large_default/img.jpg;https://todomusica.com.ar/30612-large_default/img.jpg; https://todomusica.com.ar/30613-large_default/img.jpg;0;0;SI;
5585;SENNHEISER;E 600 SERIES DRUM PACK III;Set de 7 micrófonos Profesional |P/  batería | Incluye  1 E602-II + 4 x E604 + 2 E614 + 6 clamps  + estuche Fibra | ;Microfonos;>10;2217339.15;0.21;0;0.3;3487874.489;;https://todomusica.com.ar/30532-large_default/img.jpg;https://todomusica.com.ar/30532-large_default/img.jpg; https://todomusica.com.ar/30533-large_default/img.jpg;0;0;SI;
5585;SENNHEISER;e 602 II;Micrófono | De instrumento | Cardioide | Dinámico | para bombo | Conector XLR y rosca para trípode de 9.5mm | pipeta MZQ 800 y pouch de transporte.;Microfonos;<10;340005.6;0.21;0;0.3;534828.809;;https://todomusica.com.ar/30677-large_default/img.jpg;https://todomusica.com.ar/30677-large_default/img.jpg;0;0;0;SI;INGRESANDOMAS_VENDIDO
5585;SENNHEISER;e 604;Micrófono de instrumento | Cardioide | Dinámico | p/Toms y redoblante | Conector XLR | Cuerpo de fibra de vidrio | c/Pipeta MZH 604 | c/Pouch de transporte;Microfonos;>10;316947.28;0.21;0;0.3;498558.067;;https://todomusica.com.ar/30675-large_default/img.jpg;https://todomusica.com.ar/30675-large_default/img.jpg; https://todomusica.com.ar/30676-large_default/img.jpg;0;0;SI;MAS_VENDIDO
5585;SENNHEISER;e 608;Micrófono De instrumento | SuperCardioide | Dinámico | para inst de viento | metal | batería | Cuello de cisne flexible | Conector XLR | pipeta MZQ 608 y pouch de transporte.;Microfonos;>10;420639.18;0.21;0;0.3;661665.425;;https://todomusica.com.ar/30674-large_default/img.jpg;https://todomusica.com.ar/30674-large_default/img.jpg;0;0;0;SI;
5585;SENNHEISER;e 609 SILVER;Micrófono | De instrumento | SuperCardioide | Dinámico | p/amplificadores de guitarra/bajo | Conector XLR | pipeta MZQ 108 y pouch de transporte.;Microfonos;>10;228819.69;0.21;0;0.3;359933.376;;https://todomusica.com.ar/30671-large_default/img.jpg;https://todomusica.com.ar/30670-large_default/img.jpg; https://todomusica.com.ar/30671-large_default/img.jpg; https://todomusica.com.ar/30672-large_default/img.jpg; https://todomusica.com.ar/30673-large_default/img.jpg;SI;MAS_VENDIDO
5585;SENNHEISER;e 614;Micrófono | De instrumento | SuperCardioide | Condensador | p/ batería | Conector XLR | pipeta MZQ 100 y pouch de transporte.;Microfonos;<10;468309.6;0.21;0;0.3;736651.001;;https://todomusica.com.ar/30669-large_default/img.jpg;https://todomusica.com.ar/30669-large_default/img.jpg;0;0;0;SI;INGRESANDO
5585;SENNHEISER;e 825 S;Micrófono | De mano | Dinámico| Cardioide | c/ interruptor On/Off | Conector XLR | Pipeta MZQ 800 y  pouch de transporte;Microfonos;<10;203751.4;0.21;0;0.3;320500.952;;https://todomusica.com.ar/31722-large_default/img.jpg;https://todomusica.com.ar/31722-large_default/img.jpg;0;0;0;SI;MAS_VENDIDO
5585;SENNHEISER;e 835;Micrófono | De mano | Dinámico| Cardioide | Conector XLR | Pipeta MZQ 800 y  pouch de transporte;Microfonos;>10;228819.69;0.21;0;0.3;359933.376;;https://todomusica.com.ar/31863-large_default/img.jpg;https://todomusica.com.ar/31863-large_default/img.jpg;0;0;0;SI;MAS_VENDIDO
5585;SENNHEISER;e 835 S;Micrófono | De mano | Dinámico| Cardioide | c/ interruptor On/Off | Conector XLR | Pipeta MZQ 800 y  pouch de transporte;Microfonos;>10;228819.69;0.21;0;0.3;359933.376;;https://todomusica.com.ar/31892-large_default/img.jpg;https://todomusica.com.ar/31892-large_default/img.jpg;0;0;0;SI;MAS_VENDIDO
5585;SENNHEISER;e 845;Micrófono | De mano | Dinámico | SuperCardioide | Conector XLR | Pipeta MZQ 800 y  pouch de transporte;Microfonos;>10;249538.23;0.21;0;0.3;392523.637;;https://todomusica.com.ar/30666-large_default/img.jpg;https://todomusica.com.ar/30666-large_default/img.jpg; https://todomusica.com.ar/30668-large_default/img.jpg;0;0;SI;INGRESANDOMAS_VENDIDO
5585;SENNHEISER;e 845-S;Micrófono | De mano | Dinámico| SuperCardioide | c/ interruptor On/Off | Conector XLR | Pipeta MZQ 800 y  pouch de transporte;Microfonos;>10;249538.23;0.21;0;0.3;392523.637;;https://todomusica.com.ar/30665-large_default/img.jpg;https://todomusica.com.ar/30665-large_default/img.jpg;0;0;0;SI;INGRESANDOMAS_VENDIDO
5585;SENNHEISER;e 865;Micrófono | De mano | Condensador | Super Cardioide | Conector XLR | Pipeta MZQ 800 y  pouch de transporte;Microfonos;<10;528441.18;0.21;0;0.3;831237.971;;https://todomusica.com.ar/30664-large_default/img.jpg;https://todomusica.com.ar/30664-large_default/img.jpg;0;0;0;SI;
5585;SENNHEISER;e 901;Micrófono de instrumento | Semicardioide | condensador de capa límite | p/Bombo, piano e instrumentos de baja frecuencia | Conector XLR-M de 3 pines.;Microfonos;>10;638726.31;0.21;0;0.3;1004716.482;;https://todomusica.com.ar/30650-large_default/img.jpg;https://todomusica.com.ar/30650-large_default/img.jpg;0;0;0;SI;
5585;SENNHEISER;e 902;"Micrófono de instrumento | Cardioide | Dinámico | p/Bombo | Conector XLR-M de 3 pines | rosca para trípode de 3/8""";Microfonos;>10;501365.81;0.21;0;0.3;788648.416;;https://todomusica.com.ar/30648-large_default/img.jpg;https://todomusica.com.ar/30648-large_default/img.jpg; https://todomusica.com.ar/30649-large_default/img.jpg;0;0;SI;
5585;SENNHEISER;e 904;"Micrófono de instrumento | Cardioide | Dinámico | Conector XLR-M de 3 pines | Rosca para trípode de 3/8"" | (1) pinza MZH 604 para aros de batería y soportes de suspensión";Microfonos;<10;468309.6;0.21;0;0.3;736651.001;;https://todomusica.com.ar/30647-large_default/img.jpg;https://todomusica.com.ar/30646-large_default/img.jpg; https://todomusica.com.ar/30647-large_default/img.jpg;0;0;SI;INGRESANDO
5585;SENNHEISER;e 906;Micrófono de instrumento | Supercardioide | Dinámico | Conector XLR-M de 3 pines | Filtro de presencia de 3 posiciones | (1) pinza MZQ 100 para caja de guitarra;Microfonos;<10;501365.81;0.21;0;0.3;788648.416;;https://todomusica.com.ar/30643-large_default/img.jpg;https://todomusica.com.ar/30643-large_default/img.jpg; https://todomusica.com.ar/30644-large_default/img.jpg; https://todomusica.com.ar/30645-large_default/img.jpg;0;SI;
5585;SENNHEISER;e 908 B-ew;Micrófono p/Sist Inalambrico | Cardioide | Condensador | p/Instrumentos de viento | Conector estéreo Mini 3.5MM| Clamp Flexible de liberación rápida MZH 908 B-II | C: Negro;Microfonos;<10;420404.3;0.21;0;0.3;661295.964;;https://todomusica.com.ar/30642-large_default/img.jpg;https://todomusica.com.ar/30642-large_default/img.jpg;0;0;0;SI;
5585;SENNHEISER;e 914;Micrófono de instrumento | Cardioide | Condensador | Preatenuación | Interruptores de atenuación de graves | p/guitarra acústica, micrófonos aéreos, orquestas y pianos de cola | Alimentación P48  | Conector XLR-M de 3 pines | (1) pinza MZQ 800 | (1) filtro antiviento MZW 64;Microfonos;<10;843392.1;0.21;0;0.3;1326655.773;;https://todomusica.com.ar/30641-large_default/img.jpg;https://todomusica.com.ar/30639-large_default/img.jpg; https://todomusica.com.ar/30640-large_default/img.jpg; https://todomusica.com.ar/30641-large_default/img.jpg;0;SI;MAS_VENDIDO
5585;SENNHEISER;e 935;Micrófono de mano | Cardioide | Dinámico | Conector XLR-M de 3 pines | (1) clip MZQ 800;Microfonos;>10;422752.93;0.21;0;0.3;664990.36;;https://todomusica.com.ar/30633-large_default/img.jpg;https://todomusica.com.ar/30633-large_default/img.jpg; https://todomusica.com.ar/30634-large_default/img.jpg; https://todomusica.com.ar/30635-large_default/img.jpg;0;SI;MAS_VENDIDO
5585;SENNHEISER;e 945;Micrófono de mano | Supercardioide | Dinámico | Conector XLR-M de 3 pines | (1) clip MZQ 800;Microfonos;<10;468309.6;0.21;0;0.3;736651.001;;https://todomusica.com.ar/30637-large_default/img.jpg;https://todomusica.com.ar/30636-large_default/img.jpg; https://todomusica.com.ar/30637-large_default/img.jpg; https://todomusica.com.ar/30638-large_default/img.jpg;0;SI;INGRESANDO
5585;SENNHEISER;E 965;Micrófono de mano | cardioide/supercardioide | Condenser | Preatenuación conmutable (-10 dB) | Interruptor de corte de graves | Conector XLR-M de 3 pines | Alimentación phantom de 48 V | (1) pinza MZQ 800;Microfonos;<10;1371315.62;0.21;0;0.3;2157079.475;;https://todomusica.com.ar/30631-large_default/img.jpg;https://todomusica.com.ar/30631-large_default/img.jpg; https://todomusica.com.ar/30632-large_default/img.jpg;0;0;SI;
5585;SENNHEISER;EK 2000 IEM-AW+;Receptor Inalambr p/ Monitoreo Intraural | IEM | HDX Diversity adaptativo | Estéreo | Con  auricular IE 4 | Rang Fr 470 a 558 MHz |  AA ó Bat Recarg BA 2015 (no incl) |;Monitores de Oido, Auriculares y Accesorios;>10;1266145.04;0.21;0;0.3;1991646.146;;https://todomusica.com.ar/30598-large_default/img.jpg;https://todomusica.com.ar/30598-large_default/img.jpg;0;0;0;SI;MAS_VENDIDO
5585;SENNHEISER;EM 6000;Receptor digital de 2 canales | p/Microf Inalambr | True-Bit-Diversity | Modo LR | AES-3 | Divis de antena activo | Salida de Auric c/Volumen |  AES 256 | Rango de frec 470 a 714 MHz | 1 UR;Microfonos;<10;7607204.2;0.21;0;0.3;11966132.21;;https://todomusica.com.ar/30557-large_default/img.jpg;https://todomusica.com.ar/30557-large_default/img.jpg; https://todomusica.com.ar/30558-large_default/img.jpg;0;0;SI;
5585;SENNHEISER;EM 6000 DANTE;"Receptor digital de 2 canales | p/Microf Inalambr | True-Bit-Diversity | Modo LR | DANTE | AES-3 | Divis de antena activo | Salida de Auric c/Volumen |  AES 256 | Rango de frec 470 a 714 MHz | 1 UR 
";Microfonos;<10;8452710.07;0.21;0;0.3;13296112.94;;https://todomusica.com.ar/30555-large_default/img.jpg;https://todomusica.com.ar/30555-large_default/img.jpg; https://todomusica.com.ar/30556-large_default/img.jpg;0;0;SI;
5585;SENNHEISER;ew IEM G4-A1;Sistema  de monitorización estéreo inalámbrico | (1) transmisor estéreo SR IEM G4 | (1) receptor de petaca estéreo EK IEM G4 | (1) par de auriculares IE4 | (1) kit de montaje en rack GA3 | Rango de frecuencia 470 a 516 MHz;Monitores de Oido, Auriculares y Accesorios;<10;2323027.38;0.21;0;0.3;3654122.064;;https://todomusica.com.ar/30599-large_default/img.jpg;https://todomusica.com.ar/30599-large_default/img.jpg;0;0;0;SI;
5585;SENNHEISER;ew IEM G4-TWIN-A1;Kit doble de monitorización estéreo inalámbrica | (1) transmisor estéreo SR IEM G4 | (2) receptores de petaca estéreo EK IEM G4 | (2) auriculares IE4 | (1) kit de montaje en rack GA3 | Rango de frecuencia 470 a 516 MHz;Monitores de Oido, Auriculares y Accesorios;>10;3168533.25;0.21;0;0.3;4984102.808;;https://todomusica.com.ar/30600-large_default/img.jpg;https://todomusica.com.ar/30600-large_default/img.jpg;0;0;0;SI;
5585;SENNHEISER;EW-D CHARGING SET;Cargador p/bateria de mesa  | KIT: USB L 70  +  (2) bat. recarg BA 70 |  p/Body  y Trans Mano | Serie EW-D | c/ (1) fuente de alimentación NT 5-20 UCW | control x APP Movil |;Accesorios de Sonido (rackeras, pie de mics., pipe;<10;317064.71;0.21;0;0.3;498742.785;;https://todomusica.com.ar/30614-large_default/img.jpg;https://todomusica.com.ar/30614-large_default/img.jpg;0;0;0;SI;MAS_VENDIDO
5585;SENNHEISER;EW-D CI1 SET (Q1-6);Sistema Inalambrico | Digital | p/instrumentos |  kit de montaje en rack | Rango de frec  470 a 526 MHz | Contr por APP Movil | 1/2 UR | ;Microfonos;<10;1254167.05;0.21;0;0.3;1972804.776;;https://todomusica.com.ar/30579-large_default/img.jpg;https://todomusica.com.ar/30579-large_default/img.jpg;0;0;0;SI;
5585;SENNHEISER;EW-D EM (Q1-6);Base Receptora Inalambrica  | 1/2 U de Rack | Evolution Wireless Digital | app EW-D Smart Assist |;Microfonos;<10;753123.24;0.21;0;0.3;1184662.854;;https://todomusica.com.ar/31895-large_default/img.jpg;https://todomusica.com.ar/31894-large_default/img.jpg; https://todomusica.com.ar/31895-large_default/img.jpg;0;0;SI;
5585;SENNHEISER;EW-D ME2 SET (Q1-6);Sistema Inalambrico | Digital | Corbatero-Lavalier |  c/M2  BK -Omni | Rango frec  470 a 526 MHz | Contr por APP Movil | 1/2 UR | ;Microfonos;>10;1419745.28;0.21;0;0.3;2233259.321;;https://todomusica.com.ar/30582-large_default/img.jpg;https://todomusica.com.ar/30582-large_default/img.jpg;0;0;0;SI;MAS_VENDIDO
5585;SENNHEISER;EW-D ME2/835-S SET (Q1-6);"Sistema Inalambrico | Digital | Mano |  c/835  | Rango frec  470 a 526 MHz | Contr por APP Movil | 1/2 UR |  
";Microfonos;>10;2127856.44;0.21;0;0.3;3347118.178;;https://todomusica.com.ar/30577-large_default/img.jpg;https://todomusica.com.ar/30577-large_default/img.jpg;0;0;0;SI;MAS_VENDIDO
5585;SENNHEISER;EW-D ME3 SET (Q1-6);"Sistema Inalambrico | Digital | Diadema - Vincha  |  c/ME3 BK  |  Cardiode | Rango frec  470 a 526 MHz | Contr por APP Movil | 1/2 UR |  
";Microfonos;>10;1536002.33;0.21;0;0.3;2416131.666;;https://todomusica.com.ar/30581-large_default/img.jpg;https://todomusica.com.ar/30581-large_default/img.jpg;0;0;0;SI;
5585;SENNHEISER;EW-D ME4 SET (Q1-6);"Sistema Inalambrico | Digital | Corbatero-Lavalier |  c/M4 BK -Cardiode | Rango frec  470 a 526 MHz | Contr por APP Movil | 1/2 UR |  
";Microfonos;>10;1419745.28;0.21;0;0.3;2233259.321;;https://todomusica.com.ar/30580-large_default/img.jpg;https://todomusica.com.ar/30580-large_default/img.jpg;0;0;0;SI;
5585;SENNHEISER;EW-D SK (Q1-6);Transmisor Inalámbrico | Digital | Bodypack (Petaca) | Conector Mini-jack 3.5mm | Rango frec 470 a 526 MHz;Microfonos;<10;753123.24;0.21;0;0.3;1184662.854;;https://todomusica.com.ar/31595-large_default/img.jpg;https://todomusica.com.ar/31595-large_default/img.jpg;0;0;0;SI;
5585;SENNHEISER;EW-D SKM-S (Q1-6);Sistema Inalambrico | Digital | Mano sin capsula | rango frec  470 a 526 MHz | Contr por APP Movil | 1/2 UR | ;Microfonos;<10;753123.24;0.21;0;0.3;1184662.854;;https://todomusica.com.ar/31596-large_default/img.jpg;https://todomusica.com.ar/31596-large_default/img.jpg; https://todomusica.com.ar/31597-large_default/img.jpg; https://todomusica.com.ar/31598-large_default/img.jpg;0;SI;
5585;SENNHEISER;EW-D 835-S SET (Q1-6);Sistema  Microf Inalámbrico digital | de mano  c/ e-835 | Pipeta  MZQ1 | kit de mont rack | Rango  frec. 470 A 526 MHz | Configurable  por APP Movil |;Microfonos;<10;1419745.28;0.21;0;0.3;2233259.321;;https://todomusica.com.ar/30578-large_default/img.jpg;https://todomusica.com.ar/30578-large_default/img.jpg;0;0;0;SI;MAS_VENDIDO
5585;SENNHEISER;EW-DP EK  (Q1-6);Receptor digital portátil  p/Camara | Monocanal | (1) kit de montaje  | batería de iones de litio BA 70 |  Cables conexion Varios | cable de carga USB-C | Rango de frecuencia 470 a 526 MHz;Microfonos;<10;737469;0.21;0;0.3;1160038.737;;https://todomusica.com.ar/30595-large_default/img.jpg;https://todomusica.com.ar/30595-large_default/img.jpg; https://todomusica.com.ar/30596-large_default/img.jpg;0;0;SI;
5585;SENNHEISER;EW-DP ENG SET (Q1-6);Sistema Inalambrico Portatil Digital | p/Camara -Reportero | Combinado | Monocanal | Body + Crobatero ME-2 Omni + Plug On | kit de montaje  | batería de iones de litio BA 70 |  Cables conexion Varios | cable de carga USB-C | Rango de frecuencia 470 a 526 MHz;Microfonos;<10;1900274.46;0.21;0;0.3;2989131.728;;https://todomusica.com.ar/30572-large_default/img.jpg;https://todomusica.com.ar/30572-large_default/img.jpg;0;0;0;SI;MAS_VENDIDO
5585;SENNHEISER;EW-DP ME2 SET (Q1-6);"Sistema digital portátil  p/Camara | Monocanal | Corbatero-lavalier | ME-2  Omni | kit de montaje  | batería de iones de litio BA 70 |  Cables conexion Varios | cable de carga USB-C | Rango de frecuencia 470 a 526 MHz 
";Microfonos;<10;1477521.5;0.21;0;0.3;2324141.32;;https://todomusica.com.ar/30576-large_default/img.jpg;https://todomusica.com.ar/30576-large_default/img.jpg;0;0;0;SI;
5585;SENNHEISER;EW-DP ME4 SET (Q1-6);Sistema inalámbrico digital portátil | Incluye receptor digital portátil monocanal EW-DP EK, transmisor bodypack digital EW-D SK, micrófono lavalier cardioide ME 4, kit de montaje (placa de montaje, adaptador, clip para cinturón y tornillos), batería de iones de litio BA 70 y 2 pilas AA, cable TRS de 3,5 mm a TRS de 3,5 mm, cable TRS de 3,5 mm a XLR y cable de carga USB-C | Rango de frecuencia: Q1-6 (470-526 MHz).;Microfonos;>10;1477521.5;0.21;0;0.3;2324141.32;;https://todomusica.com.ar/30574-large_default/img.jpg;https://todomusica.com.ar/30574-large_default/img.jpg; https://todomusica.com.ar/30575-large_default/img.jpg;0;0;SI;
5585;SENNHEISER;EW-DP SKP (Q1-6);Transmisor Digital  Plug-On | p/Serie EWD | c/ phantom  +48 V | entrada de 3,5 mm  | grabac  interna en microSD (no incluida) | Rango de frec Q1-6 (470-526 MHz) | ;Microfonos;<10;737469;0.21;0;0.3;1160038.737;;https://todomusica.com.ar/30571-large_default/img.jpg;https://todomusica.com.ar/30571-large_default/img.jpg;0;0;0;SI;
5585;SENNHEISER;EW-DP 835 SET (Q1-6);Sistema portátil inalámbrico digital | Incluye receptor EW-DX EM 2, 1 transmisores portátiles EW-DX SKM-S, 1 cápsula MMD 835 y 1 baterías BA 70 | Rango de frecuencia: Q1-9 (470,2 - 550 MHz).;Microfonos;>10;1477521.5;0.21;0;0.3;2324141.32;;https://todomusica.com.ar/30573-large_default/img.jpg;https://todomusica.com.ar/30573-large_default/img.jpg;0;0;0;SI;
5585;SENNHEISER;EW-DX EM 2 DANTE (Q1-9);Receptor Microf Inalambrico DUAL | Digital | c/Dante®  | Rango de frecuencia: Q1-9 (470,2 - 550 MHz) | 1/2 URack |;Microfonos;<10;2956921.91;0.21;0;0.3;4651238.161;;https://todomusica.com.ar/30593-large_default/img.jpg;https://todomusica.com.ar/30593-large_default/img.jpg; https://todomusica.com.ar/30594-large_default/img.jpg;0;0;SI;
5585;SENNHEISER;EW-DX EM 4 DANTE (Q1-9);"Receptor Microf Inalambrico Quadruple | Digital | c/Dante®  | Rango de frecuencia: Q1-9 (470,2 - 550 MHz) | 1 URack | 
";Microfonos;<10;6973074.8;0.21;0;0.3;10968646.66;;https://todomusica.com.ar/30563-large_default/img.jpg;https://todomusica.com.ar/30563-large_default/img.jpg; https://todomusica.com.ar/30564-large_default/img.jpg;0;0;SI;
5585;SENNHEISER;EW-DX MKE 2 / 835-S SET (Q1-9);"Sistema Inalámbrico Digital | Doble |  2 Ch | Mano c/ 835 + Body  Corbt -Lavalier c/ MKE2  |  2 baterías BA 70 |  RED | Rango Frec: Q1-9 (470,2 - 550 MHz)|  1/2U Rack | 
";Microfonos;<10;5387986.17;0.21;0;0.3;8475302.244;;https://todomusica.com.ar/30570-large_default/img.jpg;https://todomusica.com.ar/30570-large_default/img.jpg;0;0;0;SI;
